,artist_name,track_name,track_id,track_popularity,artist_id,artist_popularity,artist_genres,artist_followers
800,Time Shard,Cosmic Carrot - 2022 Remaster,49u25ckAvC2vLaOFAKON5w,0,18sev6eocvAAZnSv4Sk9B8,1,[],316
801,Charlie Puth,Light Switch,3AVXwaOGCEL8cmBecfcsFJ,81,6VuMaDnrHyPL1p4EHjYLi7,83,"['dance pop', 'pop', 'viral pop']",16782465
802,Christopher Ramseur,Years,4jZvsvNl131IOgiQDGmqcu,0,10Ce9XkB8Krez8Ha5M6xSU,0,[],4
803,Sam Smith,Love Me More,16MQETUgqXwY4lZcyRafU3,79,2wY79sveU1sp5g7SokKOiI,81,"['dance pop', 'pop', 'uk pop']",19811397
804,Time Shard,Human Error - 2022 Remaster,4oSDN3b30psnWQcdDWXNOu,0,18sev6eocvAAZnSv4Sk9B8,1,[],316
805,TOMORROW X TOGETHER,Good Boy Gone Bad,1HsSIPLTQT354yJcQGfEY3,80,0ghlgldX5Dd6720Q3qFyQB,76,"['k-pop', 'k-pop boy group']",6588822
806,Time Shard,Hunab Ku - 2022 Remaster,6vENvnry4Ug2KeDKuKQK42,0,18sev6eocvAAZnSv4Sk9B8,1,[],316
807,A$AP Rocky,D.M.B.,7IBLt4Qarf4JDLxIQDv2O5,74,13ubrt8QOOCPljQ2FL1Kca,80,"['east coast hip hop', 'hip hop', 'rap', 'trap']",11444974
808,Time Shard,Star Glyph - 2022 Remaster,4yDxXSXBwOfqRFiPU0HNnh,0,18sev6eocvAAZnSv4Sk9B8,1,[],316
809,Gucci Mane,All Dz Chainz (feat. Lil Baby),6f8nS2g21RNEL7gNG4WJVT,71,13y7CgLHjMVRMDqxdx0Xdo,77,"['atl hip hop', 'dirty south rap', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",4408767
810,Time Shard,Central Sun - 2022 Remaster,5feUtvS7uI6VdYlkOdz9pJ,0,18sev6eocvAAZnSv4Sk9B8,1,[],316
811,Zach Bryan,Oklahoma Smokeshow,0OWhKvvsHptt6vnnNUSM9a,62,40ZNYROS4zLfyyBSs2PGe2,78,['oklahoma country'],502953
812,Time Shard,Voodoo Chronometer - 2022 Remaster,0Y6jZQ942ExYc3DwkbjNUD,0,18sev6eocvAAZnSv4Sk9B8,1,[],316
813,Steve Lacy,2Gether (Enterlude),6rTqYkpXwKMv8sBvWB6Fl4,67,57vWImR43h4CaDao012Ofp,79,['afrofuturism'],1529669
814,Time Shard,Metatron's Cube - 2022 Remaster,61f8ZV6oOPx3yww9QH0vWD,0,18sev6eocvAAZnSv4Sk9B8,1,[],316
815,Jack Harlow,Nail Tech,3ioJs8DQw527GmqJIp5gZG,74,2LIk90788K0zvyj2JJVwkJ,85,"['deep underground hip hop', 'kentucky hip hop', 'rap']",2366608
816,Time Shard,Reality Helmet - 2022 Remaster,2uPKktN8aIPn3tWSUIrz7n,0,18sev6eocvAAZnSv4Sk9B8,1,[],316
817,Luke Bryan,Country On,1tRxwf8Q0AcshfHuaD86Yt,71,0BvkDsjIUla7X0k6CSWh1I,76,"['contemporary country', 'country', 'country road']",7449105
818,Time Shard,Expand Forever - 2022 Remaster,3INPb1gpR014DX9bsyEXmO,0,18sev6eocvAAZnSv4Sk9B8,1,[],316
819,Zach Bryan,From Austin,3X0V4uEujns3TlpoDa2TvP,70,40ZNYROS4zLfyyBSs2PGe2,78,['oklahoma country'],502953
820,Time Shard,The Others - 2022 Remaster,613GJzJTDc2f4TvHj56WsH,0,18sev6eocvAAZnSv4Sk9B8,1,[],316
821,Lil Durk,Burglars & Murderers (feat. EST Gee),6JbrcjoMVBBNZllVOiHBcU,71,3hcs9uc56yIGFCSy9leWe7,84,"['chicago drill', 'chicago rap', 'drill', 'hip hop', 'rap', 'trap']",4300178
822,Time Shard,Dream Messages - 2022 Remaster,4WuBbpYdKsJxilb46dutT9,0,18sev6eocvAAZnSv4Sk9B8,1,[],316
823,Zach Bryan,Motorcycle Drive By,2HbpYFQbairMoU2YFyOP2x,61,40ZNYROS4zLfyyBSs2PGe2,78,['oklahoma country'],502953
824,Monica Latrell,happy 2022 <3,1TQA7GIvmK6Dpi0iBjeBJu,0,6HCaybctyJUqqS92sxFKei,0,[],2
825,Zach Bryan,Jamie (feat. Charles Wesley Godwin),11xeawurZXUDqRPxCasaDt,61,40ZNYROS4zLfyyBSs2PGe2,78,['oklahoma country'],502953
826,Time Shard,Photon (Wave) - 2022 Remaster,7vH2fxmGs7L4WnNhb3HFI8,0,18sev6eocvAAZnSv4Sk9B8,1,[],316
827,The Weeknd,Less Than Zero,2D4dV2KXDTszzJ3p3cFqhA,76,1Xyo4u8uXC1ZmMpatF05PJ,92,"['canadian contemporary r&b', 'canadian pop', 'pop']",47250393
828,Time Shard,25th Century - 2022 Remaster,3PwVARcMkEWrGoYCHSJ9wz,0,18sev6eocvAAZnSv4Sk9B8,1,[],316
829,Kendrick Lamar,The Heart Part 5,5MMW4CZsZiZt2iuqAXzzWC,74,2YZyLoL8N0Wb9xBt1NhZWg,89,"['conscious hip hop', 'hip hop', 'rap', 'west coast rap']",20995897
830,Time Shard,Psionic Lattice - 2022 Remaster,3fm1ltQyvW30SbUb5FEbMf,0,18sev6eocvAAZnSv4Sk9B8,1,[],316
831,Post Malone,Love/Hate Letter To Alcohol (with Fleet Foxes),6R9c642Hs3tOdLowjYaWt2,73,246dkjvS1zLTtiykXe5h60,89,"['dfw rap', 'melodic rap', 'rap']",37561583
832,Oriental Meditation Music Academy,Lantern Festival 2022,5qdRFYXIsEZt2EkC9XKXWw,0,6fBdNqUtslQoVojNZWsJMq,10,[],858
833,PLAYAMANE,MIDNIGHT,2WzAAerBvZvvFXgUpSwHZ9,81,13itspgSHkUbOq03AhIyjS,63,['drift phonk'],30950
834,Time Shard,Crystal Oscillations - 2022 Remaster,3OrlZLcu0IsZ415o1HqBpR,0,18sev6eocvAAZnSv4Sk9B8,1,[],316
835,Loveless,MIDDLE OF THE NIGHT,1Gwu3d6lZjL99kw4dcFCsq,75,1MP7xlABJ13LtmHfG77SCJ,63,['pop punk'],189626
836,Time Shard,Photon (Particle) - 2022 Remaster,1OhGWAELgIh35eHS2QxJ4p,0,18sev6eocvAAZnSv4Sk9B8,1,[],316
837,Gorillaz,Cracker Island (feat. Thundercat),2W3ZpQg9i6lE6kmHbcdu9N,75,3AA28KZvwAUcZuOKwyblJQ,78,['alternative hip hop'],8987491
838,Nick Gill,It Probably Won't Be The Best Year Of Our Lives (An Anthem For 2022),7qQRqE8b4hNv8KK5SsIzMV,0,5d639VbpNbm9Y2uBoWPDnv,2,[],51
839,BoyWithUke,Understand,6dGqGkYDoRrKh5UiIcTT22,78,1Cd373x8qzC7SNUg5IToqp,76,[],1752474
840,Time Shard,Mind Tundra - 2022 Remaster,4d3vtlq24pNlTpRg2Vqmnd,0,18sev6eocvAAZnSv4Sk9B8,1,[],316
841,Bizarrap,"Quevedo: Bzrp Music Sessions, Vol. 52",2tTmW7RDtMQtBk7m2rYeSw,94,716NhGYqD1jl2wI1Qkgq36,84,"['argentine hip hop', 'pop venezolano', 'trap argentino']",5989457
842,BOYCOLE.,2022 and some more,5HYJe3jBS1blIIUspPMZaO,0,0PP56O8csg2T3vYlusZwmd,0,[],10
843,Metallica,Master of Puppets,799XxzSlWNYkuWJxUbuGnF,76,2ye2Wgw4gimLv2eAKyk1NB,82,"['hard rock', 'metal', 'old school thrash', 'rock', 'thrash metal']",21938934
844,Time Shard,Magnetic Storm - 2022 Remaster,7wE5siwy2p4BEWn4SMmM0q,0,18sev6eocvAAZnSv4Sk9B8,1,[],316
845,Brett Eldredge,Songs About You,7qox7CiK5Kf25oBxCA0rY5,70,0qSX3s5pJnAlSsgsCne8Cz,63,"['contemporary country', 'country', 'country road', 'modern country rock']",1394597
846,Sexy Chillout Music Cafe,Housewarming Party Mix 2022,6eWwHqhlEcHgW45OS0F84X,0,2jkyh2kcKXdYCHyaQWdmjI,33,['erotica'],6567
847,Charlie Puth,That's Hilarious,1jIMjbzcGCcCQn5iMu9CUc,80,6VuMaDnrHyPL1p4EHjYLi7,83,"['dance pop', 'pop', 'viral pop']",16782465
848,William Right,I Need You (Duet 2022),5KfrnvfrfySrXDgT4rS0nY,0,3Wl6qdCzW54kOmCrdJQpOr,0,[],5
849,Zach Bryan,All the Time,1ldUPmqrCvk6thNYe0oUen,61,40ZNYROS4zLfyyBSs2PGe2,78,['oklahoma country'],502953
850,Dean Warren,Summer Evening - 2022 Remastered Version,0pE0VqACPLQYr1YYasjAGr,0,35j6rrdkLDYxdgg9lReNYx,0,[],17
851,Madeline The Person,MEAN!,0KQRhak4Irr2CKxgQ9U6ay,77,79GARbspzW3V7Kb07hTLoY,60,['gen z singer-songwriter'],37185
852,SARDONIC WITCHERY,Rising Hell - 2022 Version,7jr9wcDSbw7Q61ZMu63EWe,0,1LEW5LfexfIAf0rtRaFTf1,1,[],67
853,Giveon,Make You Mine,7r1MqPAD09w24mCUUbxiCI,73,4fxd5Ee7UefO4CUXgwJ7IP,80,"['pop', 'r&b']",2300648
854,Dean Warren,Won't Forget - 2022 Remastered Version,7EJsz5KM50ecoDtOoyW1P2,0,35j6rrdkLDYxdgg9lReNYx,0,[],17
855,Latto,Big Energy (feat. DJ Khaled) - Remix,4nmD4awtUUCC4AGETpUiuP,75,3MdXrJWsbVzdn6fe5JYkSQ,73,"['pop', 'trap queen']",835997
856,SARDONIC WITCHERY,Luxuria Total - 2022 Version,7j0m03baV8M3vGQ3tWFuKq,0,1LEW5LfexfIAf0rtRaFTf1,1,[],67
857,Lil Tjay,Goin Up,1wNdGz7BlB9kH5lDc1eLLb,73,6jGMq4yGs7aQzuGsMgVgZR,80,"['brooklyn drill', 'melodic rap', 'nyc rap']",5338382
858,Ferreck James,Years,70lw3UVIT1z8KoR3sa3g32,0,60EQZX7kN2F4ByItIXUXx5,0,[],2
859,Giveon,Another Heartbreak,1TuSfYnKU5uKbYK1esQDLj,72,4fxd5Ee7UefO4CUXgwJ7IP,80,"['pop', 'r&b']",2300648
860,SARDONIC WITCHERY,Infernal Kingdom - 2022 Version,6R0DkocY4fXn29OqSl1hkK,0,1LEW5LfexfIAf0rtRaFTf1,1,[],67
861,Luke Combs,"Going, Going, Gone",67AdiJcurlf6gocGobfaXs,71,718COspgdWOnwOFpJHRZHS,81,"['contemporary country', 'country']",6879341
862,SARDONIC WITCHERY,Freezing Darkness - 2022 Version,6LF3NQNhgXRKzLhW1UAmdj,0,1LEW5LfexfIAf0rtRaFTf1,1,[],67
863,Zach Bryan,Mine Again,6b8LUVmacXlMUl4wRtCD2S,69,40ZNYROS4zLfyyBSs2PGe2,78,['oklahoma country'],502953
864,Jhordan Welsch,Yearning,4oJs1GverLtyCqNPmQRZfZ,0,0xSlv8tfqe9sv8CEHzBG7S,0,[],45
865,BoyWithUke,Toxic,3M214U0mwSm041GsQR3nrO,78,1Cd373x8qzC7SNUg5IToqp,76,[],1752474
866,SARDONIC WITCHERY,Magic Ritual - 2022 Version,5LzKNsw373N8gMzF7EsZp3,0,1LEW5LfexfIAf0rtRaFTf1,1,[],67
867,Kendrick Lamar,Mr. Morale,6CmpZfKUQ2KerzBFZ3QKFr,73,2YZyLoL8N0Wb9xBt1NhZWg,89,"['conscious hip hop', 'hip hop', 'rap', 'west coast rap']",20995897
868,Dan Barker,Sandman - 2022 Remastered Version,7q45chgcWwFsYP1bJWzzuX,0,2ddjRFZk4LhiB2fva7hwOG,0,[],6
869,Zach Bryan,Twenty So,6W2PvnTNWUgxCJxRh84ALu,60,40ZNYROS4zLfyyBSs2PGe2,78,['oklahoma country'],502953
870,Dan Barker,Prosperity - 2022 Remastered Version,5wfugaSJD3yUGHo4arFuLM,0,2ddjRFZk4LhiB2fva7hwOG,0,[],6
871,BTS,Butter,6jjYDGxVJsWS0a5wlVF5vS,82,3Nrfpe0tUJi4K4DXYWgMUX,92,"['k-pop', 'k-pop boy group']",52437874
872,New Year 2022,Galaxy,6ZtLCXfmrInWZ85q9DXNz2,0,2rUWfbZCCd8S9MBe0aUmfG,0,[],256
873,King Von,Don't Play That,3IPGG5Niex4hGlXFOYWzp9,70,6QtgPSJPSzcnn7dPZ4VINp,74,['chicago rap'],2122920
874,gbaby412,10 Years,6oBVRhJaHmSB4lnGCs7VDF,0,10LGbGRMQfCVm7R6oLI6Ed,0,[],27
875,Alesso,Words (feat. Zara Larsson),1bgKMxPQU7JIZEhNsM1vFs,83,4AVFqumd2ogHFlRbKIjp1t,75,"['dance pop', 'edm', 'electro house', 'pop', 'pop dance', 'tropical house']",3833530
876,Dan Barker,Lost - 2022 Remastered Version,7fHjI1hxKbbHEpQmpENiBN,0,2ddjRFZk4LhiB2fva7hwOG,0,[],6
877,Giveon,Let Me Go,52wlhIULOeaxZpzuTYrVlt,73,4fxd5Ee7UefO4CUXgwJ7IP,80,"['pop', 'r&b']",2300648
878,Yarik 555 Max,New Year,0TyZmVhwR9Ndf8XfKisuHe,0,1EEOVGWjrRr05VWAViTgNt,0,[],4
879,Falling In Reverse,Voices In My Head,5XUuldRjPXcP5QxyEN4IXT,73,2CmaKO2zEGJ1NWpS1yfVGz,69,"['metalcore', 'modern rock', 'pop punk', 'rap metal', 'rock']",2138761
880,ZP,Year Round,4pWdxcT1mvxWlFQqudwqUo,0,6RGM8fxxyYbFIoh59i46LT,0,[],6
881,Zach Bryan,Us Then,6K155OgCAeWxx4Be2kHkym,60,40ZNYROS4zLfyyBSs2PGe2,78,['oklahoma country'],502953
882,Ferreck James,Years,0ejxF25oF3kEAQoQLZyPTE,0,60EQZX7kN2F4ByItIXUXx5,0,[],2
883,Zach Bryan,Summertime Blues,5jFqUtts2sSQsg5d7e42nI,60,40ZNYROS4zLfyyBSs2PGe2,78,['oklahoma country'],502953
884,The Space Brothers,Forgiven (Vocal Mix) - 2022 Remaster,7ud9Cfqm0e1naGL8YGbfN8,3,4nb1tQbYZYqvr50cdTqek5,34,['trance'],6774
885,Luke Combs,Doin' This,6TpyujRefwsflWFXbmjVpj,71,718COspgdWOnwOFpJHRZHS,81,"['contemporary country', 'country']",6879341
886,Ferreck James,Years,1LJcAwGWNC3lp3FORV7CbT,0,60EQZX7kN2F4ByItIXUXx5,0,[],2
887,Imanbek,Belly Dancer,7fZBQnc0zXwVybgCIrQQil,88,5rGrDvrLOV2VV8SCFVGWlj,76,"['dance pop', 'edm', 'electro house', 'pop dance', 'slap house', 'tropical house']",154104
888,The Space Brothers,Forgiven (Vocal Mix) - 2022 Remaster,2jyZLLFIN4TCaJePqIm3ib,9,4nb1tQbYZYqvr50cdTqek5,34,['trance'],6774
889,Luke Combs,Any Given Friday Night,3jowVO7LtaViPc19EcAJKQ,71,718COspgdWOnwOFpJHRZHS,81,"['contemporary country', 'country']",6879341
890,Ferreck James,Years,5qoU8TttQ1BIwJYnJFrqV7,0,60EQZX7kN2F4ByItIXUXx5,0,[],2
891,Zach Bryan,Cold Damn Vampires,7y2mezWO3hkfyugI2s9WQp,69,40ZNYROS4zLfyyBSs2PGe2,78,['oklahoma country'],502953
892,Time Shard,X-Ray Ears - 2022 Remaster,279cmYtlly125lcqu9hb4G,0,18sev6eocvAAZnSv4Sk9B8,1,[],316
893,Dreamville,Stick (with JID & J. Cole feat. Kenny Mason & Sheck Wes),1BzXvBpIFWJgu0P8P6xmP4,70,1iNqsUDUraNWrj00bqssQG,67,"['hip hop', 'rap']",444600
894,Gym Workout Downtown,Motivation in 2022,77pUyPf2F9K1OqEmDKvFU2,0,20dJ0raZ2zpL0S4dZRQpvN,1,[],28
895,Chris Brown,Hit My Line,1PjOJD6X6uInaheqUSDCJT,60,7bXgB6jMjp9ATFy66eO08Z,86,"['dance pop', 'pop', 'pop rap', 'r&b']",16329439
896,Meenu Muradya,Happy New Year 2022 Gayi Rae Purani Nai Lag Gi Maja M Rijyo Dosti Mhara,6l1n4dLEQJSA6DUCf3jZ3W,0,53D2CuUIXGaunpmMzMeC0e,0,[],5
897,blackbear,the idea,6VN3dKYTClhY5eYQEnBehr,71,2cFrymmkijnjDg9SS92EPM,80,"['electropop', 'pop', 'pop rap']",4748679
898,Adam Melchor,Light Year,3KNQwQpL0arVw85PB30hHm,0,54tv11ndFfiqXiR03PwdlB,53,"['indie folk', 'indie pop', 'new jersey indie']",82428
899,Carter Faith,Greener Pasture,3fA0FKdkPmBa62MSxwewKE,69,4X5CTYQmx1NNyz9S1IpNko,52,"['contemporary country', 'country pop']",6219
900,Adam Melchor,Light Year,68dhbMSBqxdIHBAo0sCS22,0,54tv11ndFfiqXiR03PwdlB,53,"['indie folk', 'indie pop', 'new jersey indie']",82428
901,Conan Gray,People Watching,3TFoEJe5zNuHZStRboWPxg,74,4Uc8Dsxct0oMqx0P6i60ea,81,"['bedroom pop', 'pop']",6048244
902,THE YELLOW MONKEY,Rosanna - 2022 Remaster,6TACEZfESIGhlj0iGKlbgM,2,1xCdTZ5Wu70H6YwsmpgmHg,45,"['j-pop', 'j-poprock', 'j-rock']",241978
903,Giveon,Scarred,5PSYn0XVImstXPFFDtajEK,73,4fxd5Ee7UefO4CUXgwJ7IP,80,"['pop', 'r&b']",2300648
904,SARDONIC WITCHERY,Die for Satan - 2022 Version,44xjLq7NhDw44BzRz6QVku,0,1LEW5LfexfIAf0rtRaFTf1,1,[],67
905,Zach Bryan,Matt and Audie,46z5wYDLxqBmqOvZro2EbE,59,40ZNYROS4zLfyyBSs2PGe2,78,['oklahoma country'],502953
906,New Year 2022,Yellow Pink,25xaybaFbzI2ejbirrTXib,0,2rUWfbZCCd8S9MBe0aUmfG,0,[],256
907,Chris Brown,Psychic,0PwC30wtoEQ1nxoG6DZoFO,58,7bXgB6jMjp9ATFy66eO08Z,86,"['dance pop', 'pop', 'pop rap', 'r&b']",16329439
908,THE YELLOW MONKEY,Rakuen - 2022 Remaster,5SJyhwUWLjdTRrJdkfF0qJ,4,1xCdTZ5Wu70H6YwsmpgmHg,45,"['j-pop', 'j-poprock', 'j-rock']",241978
909,Rod Wave,Cold December,6UAy9xYeTWjZB7h05p83e9,69,45TgXXqMDdF8BkjA83OM7z,74,['florida rap'],3413467
910,THE YELLOW MONKEY,Tactics - 2022 Remaster,1oJHNcGUnCW4NHk4CT8YFU,6,1xCdTZ5Wu70H6YwsmpgmHg,45,"['j-pop', 'j-poprock', 'j-rock']",241978
911,Fivio Foreign,City of Gods,4huBDGP4I3S0pYI0EaRN1c,73,14CHVeJGrR5xgUGQFV5BVM,75,"['brooklyn drill', 'hip hop', 'new york drill', 'rap', 'trap']",985042
912,THE YELLOW MONKEY,BURN - 2022 Remaster,4p5QRpC7Xks4KFo74rPBrv,4,1xCdTZ5Wu70H6YwsmpgmHg,45,"['j-pop', 'j-poprock', 'j-rock']",241978
913,Yeat,On tha linë,37nYSBS0MfRCm913QwCCYo,71,3qiHUAX7zY4Qnjx8TNUzVx,79,['pluggnb'],962337
914,SARDONIC WITCHERY,Dance Witches Cult - 2022 Version,2cdtK68HnWlhygqolrONvE,0,1LEW5LfexfIAf0rtRaFTf1,1,[],67
915,Chris Brown,Till The Wheels Fall Off (feat. Lil Durk & Capella Grey),6d4nagVvGdvMEq1Ngg5PPb,58,7bXgB6jMjp9ATFy66eO08Z,86,"['dance pop', 'pop', 'pop rap', 'r&b']",16329439
916,THE YELLOW MONKEY,ALRIGHT - 2022 Remaster,670jcsXFL0SdPDnEBTgfOS,2,1xCdTZ5Wu70H6YwsmpgmHg,45,"['j-pop', 'j-poprock', 'j-rock']",241978
917,The Gregory Brothers,"Chrissy, Wake Up",6w2pWpwDY4igt0UAtowyAV,74,0V8tQXWkKPD5SxsB2moGew,59,"['antiviral pop', 'comic', 'social media pop']",104226
918,THE YELLOW MONKEY,DANDAN - 2022 Remaster,4D4n0nuqBQ5k7eLtNYs2vU,5,1xCdTZ5Wu70H6YwsmpgmHg,45,"['j-pop', 'j-poprock', 'j-rock']",241978
919,Chris Brown,Call Me Every Day (feat. WizKid),3dGJPLnc2YlXVvcgwW47Mn,58,7bXgB6jMjp9ATFy66eO08Z,86,"['dance pop', 'pop', 'pop rap', 'r&b']",16329439
920,THE YELLOW MONKEY,Fantasy - 2022 Remaster,59zRfOVWyxlxpJ9RPSfJiz,1,1xCdTZ5Wu70H6YwsmpgmHg,45,"['j-pop', 'j-poprock', 'j-rock']",241978
921,skaiwater,#miles,1hboZZxKIEjLHRIkhx4Soi,72,1URVdcNYXigvk6Dj0fHYOM,55,"['hyperpop', 'nottingham hip hop']",13769
922,THE YELLOW MONKEY,Pearl - 2022 Remaster,5ifVAiOA4qlJR6dT7DWvnX,2,1xCdTZ5Wu70H6YwsmpgmHg,45,"['j-pop', 'j-poprock', 'j-rock']",241978
923,Mora,TUS LÁGRIMAS,30W8VKHrAZmHzObnwAoc1u,84,0Q8NcsJwoCbZOHHW63su5S,80,"['latin', 'reggaeton', 'trap latino']",560521
924,THE YELLOW MONKEY,Ladybug - 2022 Remaster,5tBEwjAFm5tiGW0fIEpi4E,1,1xCdTZ5Wu70H6YwsmpgmHg,45,"['j-pop', 'j-poprock', 'j-rock']",241978
925,Chris Brown,C.A.B. (Catch A Body) (feat. Fivio Foreign),53Ng9b4xU3NbvyajMGM2pj,57,7bXgB6jMjp9ATFy66eO08Z,86,"['dance pop', 'pop', 'pop rap', 'r&b']",16329439
926,Dark Fog,Endless Flows (2022 Remastered Version),3Vq1xfzkNZhCRYPFdfnvX1,0,63A5A3wweMOUxYc1UsqVu0,0,[],6
927,Chris Brown,Addicted (feat. Lil Baby),3Mr7AWHQj2ZUfMwNWq59MK,56,7bXgB6jMjp9ATFy66eO08Z,86,"['dance pop', 'pop', 'pop rap', 'r&b']",16329439
928,Jaymes Young,Happiest Year,3OYNDrkdYFv06Dek5iNlst,3,6QrQ7OrISRYIfS5mtacaw2,72,"['modern rock', 'pop']",817260
929,Chris Brown,Call Me Every Day (feat. WizKid),0SSVi1ND8YAk5XpaHOePoo,54,7bXgB6jMjp9ATFy66eO08Z,86,"['dance pop', 'pop', 'pop rap', 'r&b']",16329439
930,Ferreck James,1000 Years,0tF6eCvUgYkp9wj7nwUIN9,0,60EQZX7kN2F4ByItIXUXx5,0,[],2
931,Chris Brown,Inner Peace (feat. Anderson .Paak),05hyO45lzOkCpMBomiKsMP,56,7bXgB6jMjp9ATFy66eO08Z,86,"['dance pop', 'pop', 'pop rap', 'r&b']",16329439
932,Chris Feelding,My Year,4NNPWIzsbvFLLGBqKkoZYG,0,3j2ig2R3h2vz9sHqESXU5L,21,[],65
933,Chris Brown,Nobody Has To Know (feat. Davido),4U94pbUhXrzFNVcyrFeMso,60,7bXgB6jMjp9ATFy66eO08Z,86,"['dance pop', 'pop', 'pop rap', 'r&b']",16329439
934,Lukas Graham,7 Years,0pWRu5tfMnE2LN9cJPKFvr,0,25u4wHJWxCA9vO0CzxAbK7,69,"['danish pop', 'pop', 'scandipop']",1952182
935,(G)I-DLE,TOMBOY,0IGUXY4JbK18bu9oD4mPIm,81,2AfmfGFbe0A0WsTYm0SDTx,72,"['k-pop', 'k-pop girl group']",3740531
936,Chris Feelding,My Year,4jOR0pSS3lflhFs1QJDnGS,0,3j2ig2R3h2vz9sHqESXU5L,21,[],65
937,Lenin Ramírez,Se Acabo - En Vivo,0lyZyn18awzOJuVM7qzCmd,76,3hTffafUYLLgO4yuPAxb5U,70,"['corrido', 'musica mexicana', 'nueva musica mexicana', 'sierreno']",2016666
938,Chris Feelding,My Year,49uDDV1bffujyINxGyQdeg,0,3j2ig2R3h2vz9sHqESXU5L,21,[],65
939,Chris Brown,Possessive (feat. Lil Wayne & BLEU),1rbVvD97q3mHJweROzdxza,56,7bXgB6jMjp9ATFy66eO08Z,86,"['dance pop', 'pop', 'pop rap', 'r&b']",16329439
940,Adam Melchor,Light Year,26LZiM2Wan9I9UdwKvCUE9,1,54tv11ndFfiqXiR03PwdlB,53,"['indie folk', 'indie pop', 'new jersey indie']",82428
941,Chris Brown,Hate Me Tomorrow,5bl5hOs9xhin8bQvcAcaFq,56,7bXgB6jMjp9ATFy66eO08Z,86,"['dance pop', 'pop', 'pop rap', 'r&b']",16329439
942,Chris Feelding,My Year,7p3R6ksDoGGNqVDPJHodeU,0,3j2ig2R3h2vz9sHqESXU5L,21,[],65
943,HARDY,SOLD OUT,3I56OBwJkDAyt9L00c8ois,69,5QNm7E7RU2m64l6Gliu8Oy,70,['contemporary country'],175894
944,New Year 2022,Hold On,6tO4xMwcUSyOqvIY5A2fxQ,0,2rUWfbZCCd8S9MBe0aUmfG,0,[],256
945,Chris Brown,In The City,4zirtDykYKtyBUaxdjTJmZ,57,7bXgB6jMjp9ATFy66eO08Z,86,"['dance pop', 'pop', 'pop rap', 'r&b']",16329439
946,Smek T,100 Years,0ANR93LVJJ4QK6IKU5NtqP,0,6Xn6LPZxI0VUpgs297cQzA,0,[],0
947,Chris Brown,Pitch Black,3onD71qCNX4f67nmjw3THA,55,7bXgB6jMjp9ATFy66eO08Z,86,"['dance pop', 'pop', 'pop rap', 'r&b']",16329439
948,THE YELLOW MONKEY,Bulb - 2022 Remaster,50NoYcZ0eM2AABpioJ7smS,3,1xCdTZ5Wu70H6YwsmpgmHg,45,"['j-pop', 'j-poprock', 'j-rock']",241978
949,Chris Brown,Need You Right Here (feat. Bryson Tiller),2iezHdu9xLOvCkb8LW3FtU,55,7bXgB6jMjp9ATFy66eO08Z,86,"['dance pop', 'pop', 'pop rap', 'r&b']",16329439
950,Chris deLaCour,Beauty Fades - 2022 Remastered Version,4RmcZmLkMbdZBriPndVxYc,0,4SS8sPWjcpv05ghdUw1EOv,0,[],106
951,Chris Brown,Special Delivery,3uzovh7aNEkFcOT56YPXxF,56,7bXgB6jMjp9ATFy66eO08Z,86,"['dance pop', 'pop', 'pop rap', 'r&b']",16329439
952,Chris deLaCour,The Rose - 2022 Remastered Version,7BXUIwSH8WUKPS5YpnefRD,0,4SS8sPWjcpv05ghdUw1EOv,0,[],106
953,Chris Brown,Sex Memories (feat. Ella Mai),0ZanxzL5MCOURk9VVxGokB,55,7bXgB6jMjp9ATFy66eO08Z,86,"['dance pop', 'pop', 'pop rap', 'r&b']",16329439
954,SARDONIC WITCHERY,Black Fucking Metal - 2022 Version,6tMVKinDJscKFaPv6JHsIJ,0,1LEW5LfexfIAf0rtRaFTf1,1,[],67
955,Juice WRLD,Wandered To LA (with Justin Bieber),2DQayQSTaomynGyTLXzGs0,73,4MCBfE4596Uoi2O4DtmEMz,88,"['chicago rap', 'melodic rap']",24854435
956,New Year 2022,Ambient House,0Ks90Epgqm9oSMIPnYIhkx,0,2rUWfbZCCd8S9MBe0aUmfG,0,[],256
957,Chris Brown,Closure (feat. H.E.R.),29sEmSIzC0w4DuGInHM8yN,55,7bXgB6jMjp9ATFy66eO08Z,86,"['dance pop', 'pop', 'pop rap', 'r&b']",16329439
958,Dan Barker,True Love - 2022 Remastered Version,3Oph7q1xVJPOesfVXQhSzW,0,2ddjRFZk4LhiB2fva7hwOG,0,[],6
959,Machine Gun Kelly,more than life (feat. glaive),7IRe1bo7Zm0q5Fn9MlNMZM,73,6TIYQ3jFPwQSRmorSezPxX,82,['ohio hip hop'],4708932
960,The Space Brothers,Forgiven (Extended Vocal Mix) - 2022 Remaster,2BTOIRwq7HzrjASCbelUOY,3,4nb1tQbYZYqvr50cdTqek5,34,['trance'],6774
961,David Kushner,Mr. Forgettable,39ZVkOVxjG8ypNdUSVNkxU,75,33NVpKoXjItPwUJTMZIOiY,62,['gen z singer-songwriter'],307584
962,Dan Barker,Skye Blue - 2022 Remastered Version,6rQ7mxwYNNrXqBDkRQqyLN,0,2ddjRFZk4LhiB2fva7hwOG,0,[],6
