,Unnamed: 0,artist_name,track_name,track_id,track_popularity,artist_id,artist_popularity,artist_genres,artist_followers,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,duration_ms,time_signature,album_image,preview_url
625,601,Emility,Sincere Wishes Happy New Year 2022,2OghxwtARSHzYkgJo3XV0R,0,0APCpnXV3kccUHesvFynJN,0,[],32,0.471,0.186,-25.828,0.373,0.889,0.634,0.114,0.0405,74.431,2OghxwtARSHzYkgJo3XV0R,275643,3,https://i.scdn.co/image/ab67616d0000b273dce2d1db69c9a334431dfdd1,https://p.scdn.co/mp3-preview/12c4c5136f90f8275dab527472a5bbae22cdabec?cid=2763bb5284cd4f7cbb19087c145dca6f
626,602,Drake,Down Hill,3N3d4OWbPVxTQVBFqNyykk,76,3TVXtAsR1Inumwj472S9r4,95,"['canadian hip hop', 'canadian pop', 'hip hop', 'rap', 'toronto rap']",65321252,0.718,0.319,-11.261,0.0435,0.965,0.00036,0.0895,0.639,109.994,3N3d4OWbPVxTQVBFqNyykk,250865,4,https://i.scdn.co/image/ab67616d0000b2738dc0d801766a5aa6a33cbe37,
627,603,Rea Moon ASMR,"Bright New Year 2022, Pt. F",35Up0ju86uEHcUEIsGlSlu,0,5FURLh9ylNZdy7Tc9xkOcl,4,['asmr'],54,0.624,0.827,-21.722,0.248,0.397,0.0,0.765,0.0304,104.739,35Up0ju86uEHcUEIsGlSlu,299755,3,https://i.scdn.co/image/ab67616d0000b2735bda67c648a89601f6ae9725,https://p.scdn.co/mp3-preview/44ee894d97e9b4ffb2952c5f0369b45419f6209d?cid=2763bb5284cd4f7cbb19087c145dca6f
628,604,Zach Bryan,Something in the Orange - Z&E's Version,7lNmcW2wW6ciV9Rhh8YOMe,71,40ZNYROS4zLfyyBSs2PGe2,78,['oklahoma country'],502953,0.594,0.382,-5.432,0.0292,0.416,0.0,0.117,0.223,110.237,7lNmcW2wW6ciV9Rhh8YOMe,254258,4,https://i.scdn.co/image/ab67616d0000b273ba30859a1ca79c5a372d177a,https://p.scdn.co/mp3-preview/9c17662650bdab5152d3d916d9361534274ebb17?cid=2763bb5284cd4f7cbb19087c145dca6f
629,605,Flo Milli,Conceited,02nTpchENdZ4Nm8AfTmrFv,72,08PvCOlef4xdOr20jFSTPd,65,"['dance pop', 'pop', 'viral rap']",467007,0.978,0.683,-5.743,0.0981,0.0634,5.88e-05,0.523,0.419,118.041,02nTpchENdZ4Nm8AfTmrFv,146441,4,https://i.scdn.co/image/ab67616d0000b2732a59fe8fb0c6f6fa9eec99a5,https://p.scdn.co/mp3-preview/f9769d63bdb9dfa6511f161d93582b7a227f5a7a?cid=2763bb5284cd4f7cbb19087c145dca6f
630,606,Tiësto,Hot In It,3Z7CaxQkqbIs1rewKi6v4W,82,2o5jDhtHVPhrJdv3cEQ99Z,82,"['big room', 'brostep', 'dance pop', 'dutch edm', 'edm', 'house', 'pop', 'pop dance', 'slap house', 'trance', 'tropical house']",6463099,0.748,0.841,-5.08,0.177,0.00445,1.33e-06,0.0413,0.717,123.045,3Z7CaxQkqbIs1rewKi6v4W,129817,4,https://i.scdn.co/image/ab67616d0000b2731e8798f25a1997f0679b2382,https://p.scdn.co/mp3-preview/a0fe8100d40b910d568d2ae2c281925716d25b3d?cid=2763bb5284cd4f7cbb19087c145dca6f
631,607,Rea Moon ASMR,"Bright New Year 2022, Pt. C",5VZHEskhvomnI6nmgKCH5u,0,5FURLh9ylNZdy7Tc9xkOcl,4,['asmr'],54,0.439,0.556,-25.168,0.22,0.283,0.0,0.449,0.03,63.495,5VZHEskhvomnI6nmgKCH5u,199210,3,https://i.scdn.co/image/ab67616d0000b2735bda67c648a89601f6ae9725,https://p.scdn.co/mp3-preview/47cb7b9b651364538eae315feadde4c8fb5f3158?cid=2763bb5284cd4f7cbb19087c145dca6f
632,608,SleazyWorld Go,Step 1 (with Offset),5gcsJvWzuPMeJBQYdiO0RS,72,7FOQfJbC3e4GNoheojERnF,65,['viral rap'],52075,0.672,0.58,-5.66,0.234,0.0934,0.0,0.103,0.116,111.55,5gcsJvWzuPMeJBQYdiO0RS,177731,3,https://i.scdn.co/image/ab67616d0000b27332d778597d6153bab8ab087b,
633,609,Raja Manohar Yadav,Jaan Bola Happy New Year 2022,6jtVrBVODzwGGUKQjmxDmt,0,4RAPqlTcxMk5M5IgfnemKh,0,[],0,0.623,1.0,-1.236,0.149,0.0311,0.0,0.576,0.39,150.007,6jtVrBVODzwGGUKQjmxDmt,184181,4,https://i.scdn.co/image/ab67616d0000b27357acaa0158f8d7681e9fc5d2,https://p.scdn.co/mp3-preview/f01a0458fe0d9c3c3fa24a2bfd2b2a2411e30ba7?cid=2763bb5284cd4f7cbb19087c145dca6f
634,610,Grupo Marca Registrada,Si Fuera Fácil,7Jph6HJbfURt4Fea19IED3,82,1gW6pz5n1aK249L0GvfQCC,74,"['corrido', 'musica mexicana', 'norteno', 'nueva musica mexicana']",864372,0.794,0.677,-9.969,0.0713,0.446,0.0313,0.076,0.611,101.467,7Jph6HJbfURt4Fea19IED3,170496,3,https://i.scdn.co/image/ab67616d0000b2739447c9b9b41c315c2c3bd30d,https://p.scdn.co/mp3-preview/d10f4cde03a54c4e981b019e6a7bd0e4c3e27e9d?cid=2763bb5284cd4f7cbb19087c145dca6f
635,611,Robin Skull,New Year Special Sounds For 2022,5Lrm1v3bOhA46DILcDEiZO,0,3YkjqhnI4FlRg0lLOwr9rR,0,[],26,0.484,0.75,-6.949,0.0448,0.821,0.755,0.364,0.0667,119.952,5Lrm1v3bOhA46DILcDEiZO,118061,4,https://i.scdn.co/image/ab67616d0000b273065c6295ced2a7aa43dfb766,https://p.scdn.co/mp3-preview/85d30f03b8c0596baf1c6307f240e4c6bb24cd03?cid=2763bb5284cd4f7cbb19087c145dca6f
636,612,Danny Ocean,Fuera del mercado,1UdzJEpgJxtuXAlCOvD4S0,88,5H1nN1SzW0qNeUEZvuXjAj,78,"['latin', 'pop venezolano', 'reggaeton', 'trap latino']",4172243,0.453,0.673,-5.649,0.144,0.32,0.0,0.131,0.266,92.06,1UdzJEpgJxtuXAlCOvD4S0,159849,4,https://i.scdn.co/image/ab67616d0000b273be462dd5903fb27996331b48,https://p.scdn.co/mp3-preview/081965d78ea44b6756f00ac71dc2a16ee9461ac8?cid=2763bb5284cd4f7cbb19087c145dca6f
637,613,Rea Moon ASMR,"Bright New Year 2022, Pt. A",3Vzwbuj8cysAJFQVjno6KI,0,5FURLh9ylNZdy7Tc9xkOcl,4,['asmr'],54,0.579,0.736,-18.423,0.39,0.262,0.0,0.377,0.0327,85.926,3Vzwbuj8cysAJFQVjno6KI,226351,3,https://i.scdn.co/image/ab67616d0000b2735bda67c648a89601f6ae9725,https://p.scdn.co/mp3-preview/50d4a450b32affd53060c649b709533b839c41ff?cid=2763bb5284cd4f7cbb19087c145dca6f
638,614,Dylan Conrique,Birthday Cake,7dDrR6vMK1JAwZZ5MIWgme,78,2S054G7qnCK45KY0XzpX30,61,"['alt z', 'social media pop']",199424,0.436,0.255,-8.623,0.0364,0.955,3.28e-05,0.106,0.15,113.265,7dDrR6vMK1JAwZZ5MIWgme,205280,4,https://i.scdn.co/image/ab67616d0000b273d77e330eaadf7e31ec307437,https://p.scdn.co/mp3-preview/0ff9914bddd7c529b50ceeb3a41b0471a32200e7?cid=2763bb5284cd4f7cbb19087c145dca6f
639,615,Edmel,Happy new year 2022 (tik-tok),1xDf3KcfmjXFrXKYH66EB4,0,4x4vyCCCuGo3L8ZJ7ryC4P,0,[],10,0.797,0.852,-12.773,0.0533,0.00107,0.624,0.066,0.734,127.984,1xDf3KcfmjXFrXKYH66EB4,141392,4,https://i.scdn.co/image/ab67616d0000b2739f313b876032dbf55898de30,https://p.scdn.co/mp3-preview/6ad4e1ae3deb50cc0094678f322f34a5de16eacf?cid=2763bb5284cd4f7cbb19087c145dca6f
640,616,Lil Durk,Petty Too (feat. Future),0VlpgNPHWCyh8xxLcaK2fp,73,3hcs9uc56yIGFCSy9leWe7,84,"['chicago drill', 'chicago rap', 'drill', 'hip hop', 'rap', 'trap']",4300178,0.824,0.577,-9.443,0.357,0.0109,0.0,0.107,0.442,154.081,0VlpgNPHWCyh8xxLcaK2fp,159927,4,https://i.scdn.co/image/ab67616d0000b2739984d05ec46e029f7b942aca,https://p.scdn.co/mp3-preview/469e0d00416109113d484a79b922f47e6257801c?cid=2763bb5284cd4f7cbb19087c145dca6f
641,617,Rea Moon ASMR,"Bright New Year 2022, Pt. E",4Ivq2AF4Re1IbHV68bCEJU,0,5FURLh9ylNZdy7Tc9xkOcl,4,['asmr'],54,0.576,0.763,-21.663,0.143,0.257,0.0,0.69,0.032,100.715,4Ivq2AF4Re1IbHV68bCEJU,186567,3,https://i.scdn.co/image/ab67616d0000b2735bda67c648a89601f6ae9725,https://p.scdn.co/mp3-preview/d90e97408e9bfcd068f534fd864e33884547435d?cid=2763bb5284cd4f7cbb19087c145dca6f
642,618,Polimá Westcoast,ULTRA SOLO REMIX,6wtZPYBIXUvCpXwVjMCJBf,88,768O5GliF0bqscyghggrbE,76,"['trap chileno', 'trap latino', 'trap triste', 'urbano chileno']",247061,0.909,0.824,-4.627,0.0797,0.0777,0.00387,0.0638,0.585,109.97,6wtZPYBIXUvCpXwVjMCJBf,322347,4,https://i.scdn.co/image/ab67616d0000b27353f35bf4da7e552b28d409dd,https://p.scdn.co/mp3-preview/6b9a70b69261454957bd54076d42b84980994b4f?cid=2763bb5284cd4f7cbb19087c145dca6f
643,619,Trey Podwoski,Love 2022 (Make This Year Count),7AddPNOoeRHFI7ScgYEB8x,0,6k2nywCoQRfjRDbUyUvJCg,0,[],63,0.814,0.0637,-21.72,0.0728,0.955,0.96,0.104,0.274,169.988,7AddPNOoeRHFI7ScgYEB8x,140085,4,https://i.scdn.co/image/ab67616d0000b273faa7cf3932c74fef0b97e997,https://p.scdn.co/mp3-preview/07f0d0ed7b5a45b6f8ea38ecda390a1d7dce4f2d?cid=2763bb5284cd4f7cbb19087c145dca6f
644,620,SZA,Tread Carefully,7newfXclX39UwWTw2gDswM,74,7tYKF4w9nC0nq9CsPZTHyP,81,"['pop', 'r&b']",8087145,0.505,0.249,-14.879,0.139,0.115,0.0,0.155,0.207,115.815,7newfXclX39UwWTw2gDswM,182069,4,https://i.scdn.co/image/ab67616d0000b2731882add8fd275c04e322027d,https://p.scdn.co/mp3-preview/ee04e11bb7bce3a0082ecd8b50dc54372a73c908?cid=2763bb5284cd4f7cbb19087c145dca6f
645,621,Swapan Biswas,Happy New Year Song 2022 - Original,4QlehRlxjcp1064QEZArSj,0,4PEBngreT2RhiSnnuS6Y4h,0,[],0,0.579,0.965,-4.062,0.119,0.00355,0.0,0.348,0.586,141.926,4QlehRlxjcp1064QEZArSj,264359,4,https://i.scdn.co/image/ab67616d0000b27320f2104f090c799c44881b4a,https://p.scdn.co/mp3-preview/3d51e820fd81b6bf00de8d536db14f30c4167072?cid=2763bb5284cd4f7cbb19087c145dca6f
646,622,Calvin Harris,"Stay With Me (with Justin Timberlake, Halsey, & Pharrell)",5lfWrciYtohtIMVDVZd0Rf,77,7CajNmpbOovFoOoasH2HaY,85,"['dance pop', 'edm', 'electro house', 'house', 'pop', 'progressive house', 'uk dance']",22886564,0.81,0.733,-6.338,0.0444,0.276,6.73e-06,0.288,0.9,125.975,5lfWrciYtohtIMVDVZd0Rf,229283,4,https://i.scdn.co/image/ab67616d0000b2739b93a80dbfd3d789065d7b67,https://p.scdn.co/mp3-preview/a7b6c21873ddee1947b2877cff0733b57b0e700d?cid=2763bb5284cd4f7cbb19087c145dca6f
647,623,The Slowest Train in the World,This Years Pimpa - 2022 Remastered Version,6flTcxWehzTU487nA8zXbq,0,3PA6QCYFFHjfwteUSVZopm,0,[],0,0.596,0.473,-11.386,0.0972,0.0653,2.54e-05,0.711,0.812,167.428,6flTcxWehzTU487nA8zXbq,199105,4,https://i.scdn.co/image/ab67616d0000b2738c99efc8af9f0652e01306c6,https://p.scdn.co/mp3-preview/84a3693f685bb2f067a7b8c62ec329a6431cc8c7?cid=2763bb5284cd4f7cbb19087c145dca6f
648,624,"Tyler, The Creator","Come On, Let's Go (with Nigo)",6f44p3Kc4ayD9VtbC9Clkr,74,4V8LLVI7PbaPR0K2TGSxFF,84,"['hip hop', 'rap']",9210970,0.732,0.734,-7.968,0.0974,0.136,0.000901,0.165,0.488,145.722,6f44p3Kc4ayD9VtbC9Clkr,199500,4,https://i.scdn.co/image/ab67616d0000b2733c5fdcf8a1ea2d226e277460,
649,625,Son Sunghoon,A thousand years of love 2022,6P4qYVTDwxQurzkILLQXy8,0,3MYpkALaK0foI0Isa6PggZ,0,[],0,0.332,0.43,-8.488,0.0355,0.678,2.23e-06,0.111,0.217,73.866,6P4qYVTDwxQurzkILLQXy8,275607,4,https://i.scdn.co/image/ab67616d0000b27301d38d80682ed1dc44e16304,https://p.scdn.co/mp3-preview/5fea11430ed7f069ae7c0da422a14bd88da881ac?cid=2763bb5284cd4f7cbb19087c145dca6f
650,626,Steve Lacy,Buttons,4CzLJ2wsrk1QdhXXuT16gx,69,57vWImR43h4CaDao012Ofp,79,['afrofuturism'],1529669,0.779,0.372,-6.252,0.0284,0.195,0.000324,0.702,0.327,129.968,4CzLJ2wsrk1QdhXXuT16gx,184973,4,https://i.scdn.co/image/ab67616d0000b27368968350c2550e36d96344ee,https://p.scdn.co/mp3-preview/80c3c8d8f974c7abf9fa72674632dffe4caccf99?cid=2763bb5284cd4f7cbb19087c145dca6f
651,627,Steve Roach,Year of the Horse - 2022 Remaster,4ra6tiA4wUslgcjZUHh8R6,1,00gh6kmKYOu8xyorRxQm6a,35,"['ambient', 'drone', 'fourth world', 'moog']",31184,0.593,0.933,-20.184,0.0461,0.21,0.64,0.108,0.52,147.995,4ra6tiA4wUslgcjZUHh8R6,811102,4,https://i.scdn.co/image/ab67616d0000b2730436c9458311a63989d21fcb,https://p.scdn.co/mp3-preview/5ec025f22f159d61c73a01f8692a19a403e99a9d?cid=2763bb5284cd4f7cbb19087c145dca6f
652,628,Burna Boy,Last Last,2PDgArI0p7UkeYgXWuqpmh,82,3wcj11K77LjEY1PkEazffa,79,"['afro dancehall', 'dancehall', 'nigerian hip hop', 'nigerian pop']",2677577,0.795,0.565,-4.457,0.0948,0.131,0.0,0.0802,0.55,87.925,2PDgArI0p7UkeYgXWuqpmh,172342,4,https://i.scdn.co/image/ab67616d0000b273f033826fb41663e2a16c05a3,https://p.scdn.co/mp3-preview/94e22586c94bcce77ffb411fa42efe2bd2950644?cid=2763bb5284cd4f7cbb19087c145dca6f
653,629,DJ X-Change,New Years Eve Ultimate Countdown 2022 - Epic DJ Tools - NYE 2022,5eTqvYyW1T1zdh15dei1lp,0,0dsqKMKvFtwNSWPNmLhV5z,0,[],1,0.502,0.74,-5.655,0.435,0.636,0.0,0.505,0.413,138.803,5eTqvYyW1T1zdh15dei1lp,26000,3,https://i.scdn.co/image/ab67616d0000b27334cfa1252525cb6ebb112d5f,https://p.scdn.co/mp3-preview/6f491e812d3fe5d574e7896641e956a519c17a74?cid=2763bb5284cd4f7cbb19087c145dca6f
654,630,YG,Scared Money (feat. J. Cole and Moneybagg Yo),4heBcjj4Lw3X2sQVFNbLbz,72,0A0FS04o6zMoto8OKPsDwY,75,"['cali rap', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",2886728,0.898,0.58,-7.632,0.26,0.0101,0.0,0.169,0.661,84.018,4heBcjj4Lw3X2sQVFNbLbz,204286,4,https://i.scdn.co/image/ab67616d0000b273a2f0cb8e3ae7245b746333b6,
655,631,Rea Moon ASMR,"Bright New Year 2022, Pt. B",5HO7yRPydhLkJ1eDyAwtHY,0,5FURLh9ylNZdy7Tc9xkOcl,4,['asmr'],54,0.577,0.71,-19.968,0.529,0.323,0.0,0.411,0.0296,104.987,5HO7yRPydhLkJ1eDyAwtHY,213812,5,https://i.scdn.co/image/ab67616d0000b2735bda67c648a89601f6ae9725,https://p.scdn.co/mp3-preview/8fde54ffa89c895b615959a7f47420fd7d898e88?cid=2763bb5284cd4f7cbb19087c145dca6f
656,632,Machine Gun Kelly,emo girl (feat. WILLOW),3tBZ60j1jQ7NJm8IjelyQe,75,6TIYQ3jFPwQSRmorSezPxX,82,['ohio hip hop'],4708932,0.412,0.881,-3.502,0.087,0.00039,5.82e-05,0.923,0.359,165.012,3tBZ60j1jQ7NJm8IjelyQe,159096,4,https://i.scdn.co/image/ab67616d0000b273b4683d9ac3c5f14a71523c84,
657,633,Emility,Sincere Wishes Happy New Year 2022,0nj9r7VCFsk578HnDXu1lP,0,0APCpnXV3kccUHesvFynJN,0,[],32,0.471,0.186,-25.828,0.373,0.889,0.634,0.114,0.0405,74.431,0nj9r7VCFsk578HnDXu1lP,275643,3,https://i.scdn.co/image/ab67616d0000b273faa3a25bbd97e4a1981f9d0c,https://p.scdn.co/mp3-preview/12c4c5136f90f8275dab527472a5bbae22cdabec?cid=2763bb5284cd4f7cbb19087c145dca6f
658,634,Steve Lacy,Mercury,6uVZddXkgQIArp8myEHs4x,69,57vWImR43h4CaDao012Ofp,79,['afrofuturism'],1529669,0.699,0.75,-6.481,0.0542,0.543,0.0137,0.333,0.887,151.035,6uVZddXkgQIArp8myEHs4x,295413,3,https://i.scdn.co/image/ab67616d0000b27368968350c2550e36d96344ee,https://p.scdn.co/mp3-preview/498951055aec31e4d86156906a5a8f985e4f23e2?cid=2763bb5284cd4f7cbb19087c145dca6f
659,635,Leego,The Best of Leego (New Years 2022),2vE9Ak9idpy2CBEifUxjDB,0,1eBrcFAPLOLH06sLMgZWyZ,0,[],269,0.584,0.689,-7.541,0.0435,0.537,3.39e-06,0.322,0.236,84.027,2vE9Ak9idpy2CBEifUxjDB,142546,4,https://i.scdn.co/image/ab67616d0000b273c4ac0b3b75b1cc561e46b80b,https://p.scdn.co/mp3-preview/20786a3bcd90d95bc3c5cf96e731b108b1ba28c7?cid=2763bb5284cd4f7cbb19087c145dca6f
660,636,James Hype,Ferrari,4zN21mbAuaD0WqtmaTZZeP,88,43BxCL6t4c73BQnIJtry5v,72,"['deep groove house', 'edm', 'house', 'pop dance', 'tropical house', 'uk dance']",156804,0.847,0.69,-7.877,0.0493,0.0127,6e-05,0.0526,0.692,125.004,4zN21mbAuaD0WqtmaTZZeP,186662,4,https://i.scdn.co/image/ab67616d0000b2736cc861b5c9c7cdef61b010b4,
661,637,HOT RIDE the LEGEND,"2022 (New Year, New Me). - Radio Mix",7Ataiuapd2xueLvT4340UY,0,59o2tqbqin7TeTuc99O8tD,0,[],6,0.806,0.897,-9.524,0.0984,0.0416,0.0,0.0736,0.965,130.009,7Ataiuapd2xueLvT4340UY,208852,4,https://i.scdn.co/image/ab67616d0000b273b3c54ef53292a4470405f9f8,https://p.scdn.co/mp3-preview/48af1642d4c1f424cacc128bdd2c9f2afdbb34a0?cid=2763bb5284cd4f7cbb19087c145dca6f
662,638,Camila Cabello,Bam Bam (feat. Ed Sheeran),2DB4DdfCFMw1iaR6JaR03a,85,4nDoRrQiYLoBzwC5BhVJzF,83,"['dance pop', 'pop', 'post-teen pop', 'uk pop']",27396800,0.756,0.697,-6.377,0.0401,0.182,0.0,0.333,0.956,94.996,2DB4DdfCFMw1iaR6JaR03a,206071,4,https://i.scdn.co/image/ab67616d0000b273370ed6a9ced20874385fb147,https://p.scdn.co/mp3-preview/42bbfd5ee15fa7b66b39443aa6096427437053d7?cid=2763bb5284cd4f7cbb19087c145dca6f
663,639,Rajesh kothali,New year 2022 hit song sad song,1cgKxgJNK87djV3pc0FnfH,0,1MBAg2hafvnMf8sioiMxYy,0,[],6,0.72,0.991,-3.903,0.0578,0.164,2.38e-05,0.113,0.935,123.23,1cgKxgJNK87djV3pc0FnfH,1014991,4,https://i.scdn.co/image/ab67616d0000b2733f43f22c46229308dff9926c,https://p.scdn.co/mp3-preview/2294f132f5bd25a676fbf7555025443c25c72a0a?cid=2763bb5284cd4f7cbb19087c145dca6f
664,640,Lizzo,2 Be Loved (Am I Ready),2rmwqU7yzTvzkiaRV53DpT,74,56oDRnqbIiwx4mymNEv7dS,81,"['dance pop', 'escape room', 'minnesota hip hop', 'pop', 'trap queen']",4819110,0.721,0.769,-4.111,0.105,0.0922,0.0,0.0817,0.915,155.932,2rmwqU7yzTvzkiaRV53DpT,187108,4,https://i.scdn.co/image/ab67616d0000b2730bb0fe89076743883482769a,https://p.scdn.co/mp3-preview/5de13186b9510b7bf5d43c6724888462ebb5d085?cid=2763bb5284cd4f7cbb19087c145dca6f
665,641,Vito von Gert,Happy New Year 2022 - Continuous Dj Mix,3Vfg2j3uO0yp9fSJdEyJZk,0,7vUtfiKnNYL3Iw0Dpx0uGP,0,[],301,0.491,0.981,-5.894,0.0537,0.000278,0.797,0.0425,0.161,138.009,3Vfg2j3uO0yp9fSJdEyJZk,4585105,4,https://i.scdn.co/image/ab67616d0000b273950e94bf6a74378727da6aaa,https://p.scdn.co/mp3-preview/ad23189a036e04143fbf2201acf59755c6f473bb?cid=2763bb5284cd4f7cbb19087c145dca6f
666,642,MUPP,vendetta!,5Sk39LuvdwuvL84jD01Dum,81,7B9Gg9epjQzfNGdxijFczG,63,"['drift phonk', 'hyperpop']",17808,0.706,0.91,-3.527,0.146,0.175,2e-06,0.11,0.667,126.007,5Sk39LuvdwuvL84jD01Dum,107045,4,https://i.scdn.co/image/ab67616d0000b27345de6f708fe45e7db8d091db,https://p.scdn.co/mp3-preview/c4e67b92db376207e0d6fe38a6f552c810815c33?cid=2763bb5284cd4f7cbb19087c145dca6f
667,643,Collin Patterson,Life Moves On - Pocket Watch Year 2022,6UzGCNKjgFjKI20ZY3wd0Z,0,3etbqn75OAXepqEq3x7VkC,0,[],113,0.199,0.127,-22.16,0.0406,0.973,0.74,0.101,0.154,173.337,6UzGCNKjgFjKI20ZY3wd0Z,243715,4,https://i.scdn.co/image/ab67616d0000b2736d296adf5081b783656b87b5,https://p.scdn.co/mp3-preview/df7fe571d0e10cdd0d4984d571b335c20c46595c?cid=2763bb5284cd4f7cbb19087c145dca6f
668,644,Brent Faiyaz,SKIT: EGOMANIAC,5CzKkZL94UTH5URjomI0nF,62,3tlXnStJ1fFhdScmQeLpuG,82,"['dmv rap', 'hip hop', 'pop', 'r&b', 'rap']",2546329,0.544,0.196,-18.55,0.541,0.478,3.36e-05,0.12,0.6,136.101,5CzKkZL94UTH5URjomI0nF,81887,1,https://i.scdn.co/image/ab67616d0000b27339b7504d5a6b6872cf6316d7,https://p.scdn.co/mp3-preview/7fa3b57309d5f79d63645c711b58473ea97ba2e1?cid=2763bb5284cd4f7cbb19087c145dca6f
669,645,Hollow Stage,"New Year, New Bree (pt.2) - 2022",42qHps7apeIKpDiOsKXlJ7,3,1rBDFymw4eUQrhyjTuhvhr,1,[],1074,0.385,0.866,-13.96,0.132,0.00238,3.43e-05,0.0942,0.0358,100.099,42qHps7apeIKpDiOsKXlJ7,115200,4,https://i.scdn.co/image/ab67616d0000b2730086c3634b4865998df27c7d,https://p.scdn.co/mp3-preview/150e068203a3d89b390ec1b905dd2fb122a7623a?cid=2763bb5284cd4f7cbb19087c145dca6f
670,646,Stray Kids,MANIAC,63irPUP3xB74fHdw1Aw9zR,81,2dIgFjalVxs4ThymZ67YCE,79,"['k-pop', 'k-pop boy group']",8591330,0.581,0.8,-2.613,0.411,0.154,0.0,0.0697,0.709,119.872,63irPUP3xB74fHdw1Aw9zR,182758,5,https://i.scdn.co/image/ab67616d0000b2733613e1e0d35867a0814005a9,https://p.scdn.co/mp3-preview/9b605c29bed8ddd657360a2e2a8b275c316bac2f?cid=2763bb5284cd4f7cbb19087c145dca6f
671,647,Antra Singh Priyanka,Le Liya 2022 Me Happy New Year,2iQQKRWEtf0TyiwMnw4FpB,0,1ddZZOn4qZRdqnmLuzPcKd,46,['bhojpuri pop'],15629,0.679,0.947,-2.564,0.0853,0.412,5.68e-06,0.381,0.811,124.97,2iQQKRWEtf0TyiwMnw4FpB,188175,4,https://i.scdn.co/image/ab67616d0000b273b15a4615eff4ae0d9568b3af,https://p.scdn.co/mp3-preview/4eaabe3a9bbb7ca515e59661719b0dbbb35d6fc0?cid=2763bb5284cd4f7cbb19087c145dca6f
672,648,Maddie Zahm,You Might Not Like Her,1emUJfYrNiu2TuUsz8WiQf,73,5dtPlx7yKOo7KdZGyrfFIq,60,['alt z'],221974,0.705,0.407,-7.964,0.037,0.622,2.65e-06,0.0867,0.322,109.003,1emUJfYrNiu2TuUsz8WiQf,202693,4,https://i.scdn.co/image/ab67616d0000b273e57da1c46bd3c2b07ae61f32,https://p.scdn.co/mp3-preview/63cd4ea7f7a43bc4838bdf1ae3136f0060699b71?cid=2763bb5284cd4f7cbb19087c145dca6f
673,649,Risketz,Dreams (1 Year Mix) - 2022 Remastered Version,2tmw5cWWtYAdT0DqikG7Yo,1,1hUdJNih2PYKP0OC8aBOgP,1,[],15,0.675,0.373,-11.947,0.0351,0.831,0.821,0.178,0.638,120.01,2tmw5cWWtYAdT0DqikG7Yo,170551,4,https://i.scdn.co/image/ab67616d0000b2731498491f4de35460ffd2b594,https://p.scdn.co/mp3-preview/c4622054a429f7e4267791876e776f6a19126b52?cid=2763bb5284cd4f7cbb19087c145dca6f
674,650,Drew Green,Good Ol' Man,106WZMD4t61E3WIBPtXTDK,71,7xZTozOYTK6YKaxcQxeBdP,55,['contemporary country'],25954,0.594,0.484,-7.093,0.0299,0.286,0.0,0.0878,0.281,168.006,106WZMD4t61E3WIBPtXTDK,202178,4,https://i.scdn.co/image/ab67616d0000b2733603aaded9e794c29463619d,https://p.scdn.co/mp3-preview/a4864bd9bc5532ced3b37eda230559bc6740343b?cid=2763bb5284cd4f7cbb19087c145dca6f
675,651,Namita Agrawal,Nachi Jibare Aaji Happy New Year 2022,7sDBldNRoaBj7OVAfUevRM,0,2NL2rRmP5HyBlFgVD9MgzJ,29,"['odia bhajan', 'odia pop']",8431,0.713,0.914,-3.243,0.101,0.193,1.19e-06,0.289,0.732,150.029,7sDBldNRoaBj7OVAfUevRM,180285,4,https://i.scdn.co/image/ab67616d0000b27336a4586014971fb45debe988,https://p.scdn.co/mp3-preview/2735cfd417dfef020516066b0341862e422d02d8?cid=2763bb5284cd4f7cbb19087c145dca6f
676,652,Zach Bryan,Quittin' Time,50Emgupm363qIrYBe20FR3,64,40ZNYROS4zLfyyBSs2PGe2,78,['oklahoma country'],502953,0.557,0.725,-5.79,0.0388,0.215,9.21e-06,0.217,0.54,143.34,50Emgupm363qIrYBe20FR3,220885,4,https://i.scdn.co/image/ab67616d0000b27340efbcb2e827ba3dd58426ed,https://p.scdn.co/mp3-preview/3e212e0d2346b00719ac9b395b1a36ab81336d59?cid=2763bb5284cd4f7cbb19087c145dca6f
677,653,Son Sunghoon,A thousand years of love 2022 - Instrumental,2qmSJWU2jhYwTbY5hMe2Oa,0,3MYpkALaK0foI0Isa6PggZ,0,[],0,0.597,0.396,-11.697,0.0261,0.469,0.932,0.111,0.184,75.02,2qmSJWU2jhYwTbY5hMe2Oa,275607,4,https://i.scdn.co/image/ab67616d0000b27301d38d80682ed1dc44e16304,https://p.scdn.co/mp3-preview/f19ae85dc4f4ac29bef7113565e57127c32536c6?cid=2763bb5284cd4f7cbb19087c145dca6f
